IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
79.72.84.157,443,443,true,FRA,Europe,DE,Frankfurt,265,5.73
140.238.18.74,443,443,true,ICN,Asia Pacific,KR,Seoul,209,5.72
132.226.234.11,2083,2083,true,ICN,Asia Pacific,KR,Seoul,152,5.72
129.146.46.164,443,443,true,SJC,North America,US,San Jose,286,5.71
146.56.153.6,443,443,true,ICN,Asia Pacific,KR,Seoul,191,5.71
150.230.106.97,443,443,true,NRT,Asia Pacific,JP,Tokyo,152,5.68
130.162.143.219,443,443,true,ICN,Asia Pacific,KR,Seoul,183,5.68
158.179.167.73,443,443,true,ICN,Asia Pacific,KR,Seoul,133,5.68
130.162.173.17,443,443,true,FRA,Europe,DE,Frankfurt,349,5.65
131.186.27.112,2096,443,true,ICN,Asia Pacific,KR,Seoul,110,5.65
140.238.58.181,2053,443,true,NRT,Asia Pacific,JP,Tokyo,146,5.65
146.56.101.141,443,443,true,ICN,Asia Pacific,KR,Seoul,106,5.64
131.186.60.210,443,443,true,NRT,Asia Pacific,JP,Tokyo,179,5.61
152.69.197.102,443,443,true,KIX,Asia Pacific,JP,Osaka,242,5.60
129.154.46.115,443,443,true,HYD,Asia Pacific,IN,Hyderabad,298,5.59
193.123.250.209,2087,2096,true,ICN,Asia Pacific,KR,Seoul,273,5.59
144.24.90.107,443,443,true,ICN,Asia Pacific,KR,Seoul,198,5.56
130.162.51.230,443,443,true,MUC,Europe,DE,Munich,255,5.56
168.138.215.251,443,443,true,NRT,Asia Pacific,JP,Tokyo,164,5.55
140.83.60.81,8443,443,true,KIX,Asia Pacific,JP,Osaka,171,5.54
152.70.232.151,443,443,true,ICN,Asia Pacific,KR,Seoul,170,5.54
158.180.65.145,443,443,true,ICN,Asia Pacific,KR,Seoul,117,5.50
141.147.147.180,443,443,true,KIX,Asia Pacific,JP,Osaka,162,5.46
64.110.104.30,443,443,true,KIX,Asia Pacific,JP,Osaka,156,5.45
140.238.120.245,443,443,true,FRA,Europe,DE,Frankfurt,428,5.44
217.142.138.20,443,443,true,ICN,Asia Pacific,KR,Seoul,210,5.42
89.168.43.28,443,443,true,CDG,Europe,FR,Paris,169,5.42
129.154.59.99,443,443,true,ICN,Asia Pacific,KR,Seoul,313,5.41
79.72.94.31,443,443,true,FRA,Europe,DE,Frankfurt,251,5.33
168.138.46.67,443,443,true,KIX,Asia Pacific,JP,Osaka,173,5.32
131.186.17.132,443,443,true,ICN,Asia Pacific,KR,Seoul,268,5.31
192.9.180.162,443,443,true,SYD,Oceania,AU,Sydney,232,5.30
152.67.222.167,443,443,true,ICN,Asia Pacific,KR,Seoul,74,5.29
131.186.30.44,2053,443,true,ICN,Asia Pacific,KR,Seoul,115,5.23
140.238.212.95,443,443,true,MXP,Europe,IT,Milan,470,5.21
143.47.225.240,443,443,true,FRA,Europe,DE,Frankfurt,213,5.21
130.162.185.94,443,443,true,FRA,Europe,DE,Frankfurt,326,5.21
141.145.217.226,443,443,true,CDG,Europe,FR,Paris,224,5.10
129.151.204.91,443,443,true,ARN,Europe,SE,Stockholm,245,5.08
152.67.78.184,443,443,true,ZRH,Europe,CH,Zurich,299,5.08
132.145.54.84,2053,443,true,LHR,Europe,GB,London,217,5.06
130.162.164.249,443,443,true,FRA,Europe,DE,Frankfurt,215,5.03
158.178.206.197,8443,443,true,CDG,Europe,FR,Paris,351,5.01
132.145.152.194,443,443,true,IAD,North America,US,Ashburn,316,4.99
152.67.65.201,443,443,true,ZRH,Europe,CH,Zurich,312,4.98
130.162.238.1,443,443,true,FRA,Europe,DE,Frankfurt,426,4.96
144.24.200.164,443,443,true,MRS,Europe,FR,Marseille,239,4.93
158.101.199.249,8443,443,true,AMS,Europe,NL,Amsterdam,175,4.88
84.235.169.234,443,443,true,AMS,Europe,NL,Amsterdam,235,4.85
152.67.78.184,443,443,true,ZRH,Europe,CH,Zurich,193,4.79
168.138.209.31,443,443,true,NRT,Asia Pacific,JP,Tokyo,176,4.78
130.162.187.193,443,443,true,FRA,Europe,DE,Frankfurt,294,4.75
130.162.165.80,443,443,true,FRA,Europe,DE,Frankfurt,317,4.71
150.230.146.170,2053,443,true,FRA,Europe,DE,Frankfurt,210,4.70
130.162.242.141,443,443,true,FRA,Europe,DE,Frankfurt,221,4.69
140.238.23.148,443,443,true,ICN,Asia Pacific,KR,Seoul,189,4.69
140.238.212.95,443,443,true,MXP,Europe,IT,Milan,184,4.65
130.162.237.96,443,443,true,FRA,Europe,DE,Frankfurt,248,4.63
152.70.57.182,443,443,true,AMS,Europe,NL,Amsterdam,332,4.61
150.136.240.243,443,443,true,IAD,North America,US,Ashburn,297,4.57
141.145.205.115,8443,8443,true,CDG,Europe,FR,Paris,185,4.56
141.148.229.106,443,443,true,AMS,Europe,NL,Amsterdam,283,4.53
193.122.58.158,443,443,true,YYZ,North America,CA,Toronto,228,4.51
146.235.204.17,8443,443,true,SJC,North America,US,San Jose,272,4.51
141.148.242.113,8443,443,true,AMS,Europe,NL,Amsterdam,261,4.50
130.162.169.216,443,443,true,FRA,Europe,DE,Frankfurt,209,4.50
130.162.191.231,443,443,true,FRA,Europe,DE,Frankfurt,305,4.49
158.180.49.11,2053,443,true,FRA,Europe,DE,Frankfurt,233,4.45
141.147.85.167,8443,443,true,LHR,Europe,GB,London,228,4.45
144.24.20.251,2053,443,true,LAX,North America,US,Los Angeles,187,4.44
138.2.33.10,443,443,true,KIX,Asia Pacific,JP,Osaka,288,4.44
152.70.88.98,443,443,true,ICN,Asia Pacific,KR,Seoul,243,4.44
130.162.222.111,443,443,true,MUC,Europe,DE,Munich,223,4.40
129.151.148.35,443,443,true,DXB,Middle East,AE,Dubai,286,4.38
152.70.49.115,443,443,true,AMS,Europe,NL,Amsterdam,334,4.24
152.70.155.147,2096,2096,true,LAX,North America,US,Los Angeles,338,4.23
152.70.59.90,8443,443,true,AMS,Europe,NL,Amsterdam,256,4.21
217.142.243.226,443,443,true,KIX,Asia Pacific,JP,Osaka,131,4.11
130.162.50.55,443,443,true,FRA,Europe,DE,Frankfurt,210,4.11
130.162.245.41,443,443,true,FRA,Europe,DE,Frankfurt,469,3.97
150.136.61.148,443,443,true,IAD,North America,US,Ashburn,351,3.96
129.146.254.39,443,443,true,LAX,North America,US,Los Angeles,371,3.92
158.101.24.17,443,443,true,SJC,North America,US,San Jose,282,3.90
132.226.114.74,443,443,true,LAX,North America,US,Los Angeles,254,3.88
129.159.241.172,443,443,true,FRA,Europe,DE,Frankfurt,173,3.88
158.180.228.226,443,443,true,MXP,Europe,IT,Milan,353,3.85
168.138.50.249,443,443,true,KIX,Asia Pacific,JP,Osaka,138,3.81
158.180.231.216,443,443,true,MRS,Europe,FR,Marseille,361,3.79
132.226.31.178,443,443,true,LAX,North America,US,Los Angeles,232,3.79
152.70.155.147,2053,2053,true,LAX,North America,US,Los Angeles,299,3.77
150.230.149.208,443,443,true,FRA,Europe,DE,Frankfurt,237,3.73
130.162.251.218,443,443,true,FRA,Europe,DE,Frankfurt,286,3.67
152.70.155.147,2087,2087,true,LAX,North America,US,Los Angeles,282,3.63
141.147.61.116,8443,443,true,FRA,Europe,DE,Frankfurt,317,3.54
140.238.158.238,8080,443,true,YYZ,North America,CA,Toronto,333,3.54
152.70.155.147,443,443,true,LAX,North America,US,Los Angeles,352,3.54
152.70.155.147,2083,2083,true,LAX,North America,US,Los Angeles,379,3.49
129.159.34.122,443,443,true,SJC,North America,US,San Jose,205,3.45
158.178.238.239,2053,443,true,SIN,Asia Pacific,SG,Singapore,72,3.43
129.159.130.38,443,443,true,CDG,Europe,FR,Paris,241,3.33
89.168.17.228,443,443,true,MXP,Europe,IT,Milan,291,3.32
152.70.155.147,8443,8443,true,LAX,North America,US,Los Angeles,276,3.31
129.146.168.102,443,443,true,LAX,North America,US,Los Angeles,206,3.25
130.162.172.18,443,443,true,FRA,Europe,DE,Frankfurt,420,3.23
129.213.136.180,443,443,true,IAD,North America,US,Ashburn,250,3.12
130.162.228.90,443,443,true,FRA,Europe,DE,Frankfurt,210,3.02
141.144.198.113,2053,443,true,AMS,Europe,NL,Amsterdam,221,2.97
89.168.43.31,2053,443,true,CDG,Europe,FR,Paris,171,2.90
168.138.141.235,2053,443,true,GRU,South America,BR,São Paulo,508,2.88
150.230.20.156,8443,443,true,AMS,Europe,NL,Amsterdam,237,2.87
89.168.68.57,2053,443,true,FRA,Europe,DE,Frankfurt,193,2.86
146.235.59.153,2053,443,true,GRU,South America,BR,São Paulo,412,2.83
130.162.47.46,443,443,true,FRA,Europe,DE,Frankfurt,249,2.80
144.22.252.124,443,443,true,GRU,South America,BR,São Paulo,356,2.67
130.162.164.245,443,443,true,FRA,Europe,DE,Frankfurt,195,2.66
141.147.47.32,2053,443,true,FRA,Europe,DE,Frankfurt,308,2.53
132.226.163.224,2053,443,true,GRU,South America,BR,São Paulo,443,2.48
141.147.47.32,8443,443,true,FRA,Europe,DE,Frankfurt,190,2.47
129.151.254.48,443,443,true,MRS,Europe,FR,Marseille,144,2.47
89.168.43.31,8443,443,true,CDG,Europe,FR,Paris,305,2.46
158.178.238.239,443,443,true,SIN,Asia Pacific,SG,Singapore,145,2.27
130.162.239.254,443,443,true,FRA,Europe,DE,Frankfurt,265,2.23
129.159.132.0,2053,443,true,MRS,Europe,FR,Marseille,204,2.22
130.162.174.124,443,443,true,FRA,Europe,DE,Frankfurt,343,2.17
129.158.198.241,2053,443,true,IAD,North America,US,Ashburn,291,2.10
164.152.26.70,2052,443,true,ORD,North America,US,Chicago,292,2.06
150.230.20.156,2053,443,true,AMS,Europe,NL,Amsterdam,235,2.06
129.159.132.0,8443,443,true,MRS,Europe,FR,Marseille,334,2.04
141.144.198.113,8443,443,true,AMS,Europe,NL,Amsterdam,347,1.90
89.168.68.57,8443,443,true,FRA,Europe,DE,Frankfurt,196,1.90
164.152.26.70,2086,443,true,ORD,North America,US,Chicago,242,1.79
129.158.198.241,8443,443,true,IAD,North America,US,Ashburn,295,1.71
155.248.196.123,443,443,true,YVR,North America,CA,Vancouver,297,1.68
152.69.171.12,443,443,true,SYD,Oceania,AU,Sydney,284,0.90
140.84.179.114,443,443,true,DEN,North America,US,Denver,388,0.89
158.179.207.182,2053,443,true,ARN,Europe,SE,Stockholm,303,0.82
141.148.187.195,443,443,true,LAX,North America,US,Los Angeles,307,0.41
158.180.49.11,8443,443,true,FRA,Europe,DE,Frankfurt,351,0.27
129.159.84.71,443,443,true,IAD,North America,US,Ashburn,367,0.12
164.152.17.14,443,443,true,ORD,North America,US,Chicago,255,0.03
140.245.38.247,80,80,false,SIN,Asia Pacific,SG,Singapore,66,0.00
146.56.117.129,2052,2086,false,ICN,Asia Pacific,KR,Seoul,67,0.00
152.67.222.250,80,80,false,ICN,Asia Pacific,KR,Seoul,70,0.00
152.70.91.76,2086,2086,false,ICN,Asia Pacific,KR,Seoul,72,0.00
168.138.47.238,8443,80,false,KIX,Asia Pacific,JP,Osaka,76,0.00
146.56.133.140,2096,80,false,ICN,Asia Pacific,KR,Seoul,80,0.00
193.123.233.143,2083,80,false,ICN,Asia Pacific,KR,Seoul,83,0.00
132.226.234.11,2082,2082,false,ICN,Asia Pacific,KR,Seoul,85,0.00
150.230.62.27,443,80,false,KIX,Asia Pacific,JP,Osaka,87,0.00
140.83.57.116,8443,80,false,KIX,Asia Pacific,JP,Osaka,88,0.00
131.186.30.44,8880,80,false,ICN,Asia Pacific,KR,Seoul,88,0.00
132.226.234.11,2052,80,false,ICN,Asia Pacific,KR,Seoul,90,0.00
146.56.162.25,80,80,false,ICN,Asia Pacific,KR,Seoul,92,0.00
140.238.29.117,443,80,false,ICN,Asia Pacific,KR,Seoul,98,0.00
132.226.234.11,2086,2086,false,ICN,Asia Pacific,KR,Seoul,100,0.00
146.56.169.86,2086,2052,false,ICN,Asia Pacific,KR,Seoul,102,0.00
146.56.176.143,443,443,true,ICN,Asia Pacific,KR,Seoul,118,0.00
193.122.125.14,8880,8880,false,ICN,Asia Pacific,KR,Seoul,139,0.00
140.238.19.2,443,80,false,ICN,Asia Pacific,KR,Seoul,149,0.00
150.230.221.148,443,443,true,NRT,Asia Pacific,JP,Tokyo,149,0.00
131.186.62.248,443,443,true,NRT,Asia Pacific,JP,Tokyo,156,0.00
150.230.249.48,443,443,true,ICN,Asia Pacific,KR,Seoul,157,0.00
144.24.200.164,80,80,false,MRS,Europe,FR,Marseille,158,0.00
146.56.133.140,2083,80,false,ICN,Asia Pacific,KR,Seoul,161,0.00
131.186.30.44,2082,2082,false,ICN,Asia Pacific,KR,Seoul,163,0.00
130.162.61.18,80,80,false,FRA,Europe,DE,Frankfurt,172,0.00
146.235.204.107,80,80,false,SJC,North America,US,San Jose,173,0.00
158.180.40.104,2052,80,false,FRA,Europe,DE,Frankfurt,176,0.00
130.61.129.93,80,80,false,FRA,Europe,DE,Frankfurt,187,0.00
165.1.76.23,80,80,false,SJC,North America,US,San Jose,189,0.00
129.146.209.97,443,443,true,LAX,North America,US,Los Angeles,211,0.00
192.18.140.32,443,443,true,SJC,North America,US,San Jose,221,0.00
89.168.17.228,80,80,false,MXP,Europe,IT,Milan,239,0.00
129.146.7.98,443,443,true,LAX,North America,US,Los Angeles,243,0.00
140.238.33.161,443,443,true,NRT,Asia Pacific,JP,Tokyo,247,0.00
152.70.155.147,2086,2086,false,LAX,North America,US,Los Angeles,251,0.00
152.70.155.147,8080,8080,false,LAX,North America,US,Los Angeles,256,0.00
152.70.155.147,8880,8880,false,LAX,North America,US,Los Angeles,261,0.00
158.180.228.226,80,80,false,MXP,Europe,IT,Milan,262,0.00
152.70.155.147,2052,2052,false,LAX,North America,US,Los Angeles,264,0.00
129.146.221.78,443,8443,true,LAX,North America,US,Los Angeles,265,0.00
152.70.155.147,80,80,false,LAX,North America,US,Los Angeles,282,0.00
152.70.155.147,2095,2095,false,LAX,North America,US,Los Angeles,282,0.00
192.18.148.248,443,443,true,YYZ,North America,CA,Toronto,287,0.00
138.2.122.191,443,443,true,ICN,Asia Pacific,KR,Seoul,289,0.00
192.18.159.129,443,443,true,YYZ,North America,CA,Toronto,313,0.00
129.154.60.48,443,443,true,ICN,Asia Pacific,KR,Seoul,320,0.00
164.152.34.166,80,8080,false,GRU,South America,BR,São Paulo,353,0.00
